450730,4,16.24 ,33.07164735,32.48953469,33.65848044
452687,4,29.13 ,69.03587888,62.13718131,54.90774249
454294,4,7.88 ,20.1549824,21.21042365,16.42173956
454908,4,13.97 ,35.75168766,33.17571449,26.74899586
455652,2,8.85 ,23.67700844,25.0202938,21.26655271
459243,2,7.31 ,16.30882909,19.32625769,17.43338599
460200,2,6.56 ,11.95656081,11.42429795,16.63329994
468450,2,11.71 ,17.87552256,17.59212672,21.80631041
470262,4,25.18 ,39.36828235,44.44822588,37.64484353
471780,2,10.67 ,18.16426993,17.12121245,21.21448493
477571,4,27.46 ,19.54593431,14.40227238,18.52878467
477968,4,14.12 ,23.03942718,32.2720389,23.70540661
479010,3,16.19 ,35.19206902,40.50411922,23.15989612
482391,4,9.56 ,36.4998144,44.240896,36.12964508
486717,4,41.00 ,71.023104,75.3739776,47.85417
487897,4,14.97 ,29.66351707,28.84359517,36.92716099
487980,4,15.73 ,32.20059276,26.62988871,34.01426293
492163,4,5.75 ,23.29654468,29.12916153,24.99519276
492902,4,19.61 ,31.16091024,37.60115646,34.8471095
495486,4,27.78 ,43.19232,54.5424384,38.09665848
498114,2,19.61 ,30.9539328,32.3844864,24.5721
498184,4,22.40 ,40.4877312,33.1263744,17.253285
499812,3,7.46 ,15.6063344,17.46893225,16.37335447
502068,3,7.75 ,21.68347569,21.21831385,15.87926537
504518,4,16.46 ,34.82820923,34.65023453,32.58693173
510718,1,6.82 ,19.19991685,16.21153477,17.28081203
511021,4,17.08 ,46.19526961,46.30473861,30.71090333
518677,4,23.60 ,35.30079396,44.76128604,40.16625067
521864,3,12.16 ,28.40699365,28.4491331,25.34543796
525832,4,19.12 ,33.76872867,33.4416347,35.13301901
528318,2,6.39 ,15.172864,15.30612907,15.24033423
533531,4,19.70 ,35.109648,40.078752,34.54320358
534794,2,9.70 ,19.87691702,21.26370234,19.13903624
536108,4,20.36 ,40.81282234,30.87379152,35.74107673
537195,4,24.34 ,36.2067656,40.67637464,43.11292774
537224,2,9.71 ,19.94904576,20.1870336,16.41826369
537934,4,33.98 ,56.3357569,55.14275721,43.85119118
538129,3,7.64 ,14.78050628,15.05678122,19.99918314
538735,1,7.26 ,16.95829952,16.62008506,18.0002261
539442,2,11.34 ,24.81090021,21.23133305,21.84753901
543451,4,14.47 ,22.70379973,25.05751028,26.58129531
545331,2,8.27 ,16.10948097,16.5423632,14.99043859
545422,4,11.45 ,25.08234299,24.6483381,30.63693706
548444,4,15.56 ,34.96478118,30.35738353,27.926573
548543,3,14.94 ,35.71102166,29.0398508,23.40747449
548920,2,8.75 ,12.26371228,16.89798194,15.597448
549219,2,10.66 ,17.12857531,16.493568,16.93415296
